Data;ABEV3;BBAS3;BBDC4;BBSE3;BRFS3;BRML3;BVMF3;CCRO3;CIEL3;CMIG4;EQTL3;FIBR3;GGBR4;GOAU4;HYPE3;ITUB4;JBSS3;KROT3;LAME4;LREN3;PETR4;RADL3;UGPA3;USIM5;VIVT4;IBOV;CDI 252 dias;SMB;HML;WML;Rm_minus_Rf
11/09/2014;13.99739105;26.19130418;22.02801531;27.72494353;55.82655653;13.6286274;11.659716;16.02350864;21.56073608;12.78379595;24.56167203;22.608057;11.72483457;14.37119665;16.63059693;26.2209165;9.324082759;14.45266464;12.02460846;12.30818641;21.21;20.4062072;52.30728759;7.666019954;40.31611243;58337;10.81;0.4144421;0.4723678;-0.1192868;0.2699125
12/09/2014;13.70504048;25.55291203;21.40889327;26.55586832;54.70657932;13.04500147;11.10658188;15.46690255;21.40181173;12.4987113;24.02062495;23.08129042;11.82046944;14.41955195;16.27294968;25.27909285;9.022698266;14.0466647;11.82024733;12.09195224;20.14;19.76311412;50.67994975;7.822469341;40.14630931;56927;10.81;0.2288274;0.4164943;-0.5136009;-2.0815451
15/09/2014;14.21886876;26.24620809;22.09166337;26.62893552;54.90760087;13.31436728;11.49289778;15.75363902;21.90783267;12.81380486;24.2631633;23.25986907;11.85872339;14.54527575;16.18353787;25.9206249;8.975606939;14.22399801;11.82024733;11.97525443;20.55;19.80150773;50.72644512;7.939806381;40.78509248;57948;10.81;-1.9529995;-0.8679209;0.6346592;1.2128959
16/09/2014;14.37833271;27.40170153;22.69342686;26.99427152;55.41494097;13.50677144;11.74751507;15.95604123;22.29038459;12.7162759;24.2631633;23.11700615;11.82046944;14.51626256;16.34447913;26.58945619;9.512448068;14.60666462;12.04095735;12.27043124;21.55;19.63833486;51.66565153;7.822469341;41.16512804;59114;10.81;-2.056767;-0.5568443;1.026922;1.7225442
17/09/2014;14.13027768;27.40170153;22.80915061;26.80754423;54.88845596;13.60297351;11.75629497;15.95604123;21.82162378;11.89103086;24.34711888;23.34915839;11.95435825;14.65165742;16.18353787;26.70547795;8.909679081;14.41999798;12.13905069;12.27043124;22.12;19.92628699;50.94032381;7.871359774;41.31067357;59108;10.81;0.2229259;-0.1731593;-0.8432424;0.1325593
18/09/2014;14.33403717;26.97251825;22.50826887;26.158058;55.58724516;13.00652064;11.41387862;15.16329922;21.41213158;11.72598185;24.30047689;24.15276232;12.01173917;14.71935485;15.647067;26.39153673;8.947352143;13.72933141;12.00825957;11.88090138;21.29;19.86869656;50.21499608;8.018031075;41.48047669;58374;10.81;0.3945417;0.7347848;-0.6196404;-1.2129514
19/09/2014;14.52893755;26.46905325;21.987512;26.3041924;54.86931105;13.03217453;11.22072067;15.5849705;21.4336838;11.68847071;24.02062495;23.61702637;12.11693752;14.70001272;15.73647881;25.76365429;9.098044389;13.71999808;12.17992291;11.92389205;20.91;19.66713008;50.2800896;7.988696815;41.16512804;57788;10.81;0.2453988;-0.1467121;-0.9415794;-1.0266353
22/09/2014;14.56437398;25.21451752;21.80814019;25.7521291;54.63957213;12.94238592;10.79928515;15.1885995;21.05651994;11.54592838;23.46092107;23.58131064;11.73439806;14.32284134;15.52189047;25.41558903;8.881424285;13.58933143;11.68128177;11.7794434;20.59;19.64793327;49.53616373;7.714910388;41.00341078;56818;10.81;-1.2055997;-1.1471966;0.7467199;-1.6693806
23/09/2014;14.52007844;24.87612301;21.62876839;25.57352039;55.14691224;12.85901079;10.87830431;15.29823403;21.07807216;11.66596403;23.74077301;23.84024968;11.72483457;14.40020983;15.41459629;25.29274247;8.749568569;13.62666476;11.69763066;11.73989198;20.13;19.99153657;48.95962118;7.685576128;40.58294591;56540;10.84;-0.3856212;-0.438436;0.0792436;-0.5270927
24/09/2014;14.61752863;24.76057367;21.79656782;25.97133071;54.48641286;12.7884626;10.89586412;15.39100172;20.95953494;11.24583928;23.71278781;23.27772693;11.77265201;14.4582362;15.69177291;25.49066193;8.900260816;13.99066471;11.78754955;12.34692024;20.23;20.87748135;49.45247207;7.607351434;40.44548624;56824;10.84;-0.4976498;-1.3634657;0.8701826;0.4373732
25/09/2014;14.49350111;23.86919302;21.27581096;25.97133071;54.13223203;12.37158694;10.82562487;14.7584948;20.85177384;11.29085264;23.88069898;23.66167103;11.79177898;14.47757832;15.65600818;24.69215927;8.853169489;13.67333142;11.73850288;11.96688272;19.84;21.04118854;48.6062564;7.392233527;40.49400142;55962;10.84;0.0684621;0.7548241;-0.2068414;-1.3365841
26/09/2014;14.53779666;24.62026375;22.21317331;25.32996305;55.8552739;12.73074136;11.15048142;15.13799895;20.77095301;11.21583037;24.07659534;23.69738676;11.61963622;14.17777543;16.02259661;25.72953025;9.107462655;14.08399803;11.85294511;12.30564919;20.94;21.07007804;49.64775261;6.961997714;40.34845588;57212;10.81;-0.3756043;-0.6716388;0.8657583;1.8124502
29/09/2014;14.31631895;22.51561499;20.65090272;25.81707773;55.56810025;12.27538487;10.24615103;14.55399252;21.21816159;11.13330586;23.66614582;24.15276232;11.39011254;13.82961723;15.63812582;23.92778065;8.758986835;13.71999808;11.52596732;12.13196689;18.6;20.84859185;48.35518141;6.463315293;39.14366231;54625;10.81;-0.2283489;-1.7745785;0.3314527;-3.9780643
30/09/2014;14.21000965;20.88141713;20.15907679;26.14182084;55.74997689;12.39724083;9.824715516;14.75625344;21.55222102;11.24583928;23.13442713;23.96525473;11.26578722;13.68455132;15.71859645;23.11562837;8.617712853;14.35466466;11.35430397;12.22310711;18.09;20.16487359;48.17849902;6.228641213;39.13557645;54115;10.81;0.2724515;-1.295086;0.3492243;-0.8740189
01/10/2014;13.82020889;21.21155811;19.43580337;25.74401053;56.23817209;12.17918279;9.561318317;14.09670695;20.86254995;11.04327913;22.38815529;24.25990951;11.19884281;13.60718283;15.20894913;22.50453732;8.64596765;14.0466647;11.06002396;11.99267712;17.09;20.12635426;46.72784358;6.365534426;38.35547251;52858;10.81;-1.3026986;-0.8866102;1.569495;-2.1145293
02/10/2014;14.14799589;21.00522;20.03834309;25.65470617;56.73593974;12.05732683;9.693016916;14.65951995;20.60931135;10.9532524;22.43479728;23.86703648;11.43792998;14.00369633;15.02118432;23.25559894;8.947352143;13.94399805;11.16629174;11.88262101;17.3;19.83745922;46.3000862;6.29708782;38.94043205;53518;10.81;-0.5895555;-0.2131382;0.5153953;0.869031
03/10/2014;14.35175538;21.46741737;20.45520547;25.73589195;57.19541757;12.33951958;9.780815983;15.37183016;20.91104244;10.87823012;22.8359184;23.64381317;11.44749346;13.97468315;15.52189047;23.80182558;9.324082759;14.37333132;11.27255953;12.10961174;18.35;20.34784045;47.06261022;6.688211287;39.34665396;54539;10.81;-0.7190472;-0.6103383;0.4997052;1.6708191
06/10/2014;14.72383793;24.02600998;22.00107013;26.02004218;58.18138042;13.27588645;10.57978749;16.38313478;21.6869224;11.2533415;23.16241233;23.50095025;11.46662044;14.18744649;16.04047897;25.07863033;9.729068172;14.87733125;11.50961843;12.50168665;20.39;20.60784598;49.75934149;6.697989373;39.68788036;57115;10.81;-1.3809886;-0.1558471;0.934466;4.0002886
07/10/2014;14.56437398;24.95865826;21.85632625;25.98756786;57.94206905;13.17968438;10.83440478;16.27760734;22.1449071;12.15360883;23.49823466;22.76877778;11.29447768;13.99402527;16.16565551;25.11959733;9.870342153;14.93333124;11.62406066;12.6530138;21.21;20.59821615;48.69924713;6.609986593;39.22478739;57436;10.84;0.7020393;0.3576169;0.1540897;0.6148769
08/10/2014;14.29860073;25.11547522;21.67105408;25.66282475;58.4398367;13.00652064;10.82562487;15.96981898;21.98326544;12.55122689;23.44226427;23.00093003;11.32316814;13.90698572;16.27294968;24.79186135;9.776159499;15.10133122;11.5586651;12.61518201;20.85;20.80044268;49.01541562;6.35575634;39.59851154;57058;10.84;-0.2510238;-0.5226127;0.690096;-0.5345385
09/10/2014;14.2631643;26.0811376;22.09370622;25.63846901;59.16734326;13.17327091;11.14170151;15.84670363;22.19878765;12.24363556;23.33965189;22.5544834;10.99800959;13.5394854;16.45177331;25.10594167;9.889178684;15.07333122;11.64858399;12.81121946;21.2;20.99303937;48.71784528;6.336200166;39.53351604;57267;10.84;-0.2422309;-1.2939928;0.460959;0.2872685
10/10/2014;13.91765908;24.92564416;21.02839124;24.85096696;58.12394569;12.29462528;10.56222767;15.16956924;21.74619101;12.19111996;22.85457519;22.608057;10.51983526;12.95922174;16.09412606;24.12273373;9.69139511;14.56933129;11.29708286;12.46729411;20.02;20.43450896;47.61125555;6.023301393;38.89168543;55311;10.84;1.0072524;-0.7362729;-0.446162;-2.9504605
13/10/2014;14.23658697;27.63280021;22.67268175;25.28937016;58.83230735;13.21175174;11.36997908;15.50373946;22.23650404;12.73878258;23.33965189;21.76873735;10.73023197;13.17198508;16.39812622;25.94576512;10.07754399;14.46666464;11.64858399;12.78370544;22.13;20.70414433;48.35518141;6.130860346;39.15979188;57956;10.81;-1.1631947;1.43204;-0.1256272;4.0950362
14/10/2014;14.28974162;27.46772972;22.98532853;25.33808163;58.70786543;13.06424189;11.36997908;15.44218179;20.83022162;12.70877367;23.13442713;21.81338201;10.96931913;13.50080116;16.33553795;26.18473927;9.729068172;14.37333132;12.00008512;12.79746245;21.65;20.9448902;47.89022775;6.218863126;39.76912475;58015;10.84;-1.2597244;-0.2005158;0.6463912;-0.036328
15/10/2014;13.97081373;26.41127858;21.72895163;24.79413691;58.32496724;12.3138657;11.01878282;15.11680552;20.36684886;12.47620461;22.85457519;22.14375251;10.84499381;13.38474843;16.15671433;25.01035201;9.719649907;13.89733139;11.869294;12.58594836;20.15;21.28193441;46.49536675;5.993967133;39.88286688;56135;10.81;0.4758461;0.3126783;-0.4030375;-2.7997224
16/10/2014;13.77591334;25.71798252;20.95891418;24.14465068;56.35304155;11.97395169;10.36028982;14.59796228;19.59635696;11.96605313;22.47211087;21.9205292;10.6345971;13.11395872;15.87059653;24.34805221;9.276991432;13.82266473;11.36247842;12.1715183;18.65;21.66712779;46.04901122;5.749514966;39.11916969;54298;10.84;0.15988;-0.8658139;0.9158388;-2.8505323
17/10/2014;14.23658697;26.40302506;21.76947992;24.68047682;57.67404031;12.46778902;10.70270618;15.23112691;20.85177384;12.35616897;23.00382956;22.08124998;10.64416059;13.20099827;16.04942015;25.05814684;9.69139511;14.09333136;11.44422287;12.38131277;19.09;21.66712779;48.16919995;5.749514966;39.48476941;55723;10.84;-0.8615024;-0.2068283;0.7634866;1.9614208
20/10/2014;14.09484124;24.87612301;21.2541917;24.15276926;56.94653374;12.07015377;10.23737113;15.22233296;20.28602804;11.80850635;22.76129121;22.41162049;10.51983526;12.9688928;15.79906708;24.33439655;9.521866333;13.67333142;11.35430397;12.18355569;17.92;21.81157531;46.95102134;5.710402619;39.10292082;54302;10.84;-0.3708682;-0.6184158;-0.2861186;-2.2657305
21/10/2014;13.81134978;23.192404;20.15992795;23.85238188;54.83102123;11.26846981;9.394500091;14.64193205;20.01123722;11.36587492;22.20158733;23.08129042;10.41463691;12.81415583;15.29836094;23.11221445;9.069789593;13.43066478;10.8311395;11.7089387;16.68;21.71527696;45.38877702;5.612621752;38.6317034;52432;10.84;-0.2223581;-1.2095902;0.1139697;-3.0879969
22/10/2014;13.75819513;22.65592491;20.20624599;23.8442633;56.27646191;11.15944079;9.289141212;14.62434414;20.24292359;11.32836378;21.94039219;23.27772693;10.45289086;12.98823493;14.96753724;23.06441962;9.34291929;13.38399812;10.74122061;11.7794434;16.61;21.23378523;46.37447879;5.769071139;38.6317034;52411;10.84;-0.2301291;0.2081137;0.1150771;-0.1342931
23/10/2014;13.46584456;20.59254377;18.99039738;23.54387592;55.06076014;10.64636305;8.867705694;13.58665767;19.8927;10.75069225;21.08217957;24.80457439;11.03626354;13.58784071;14.19859566;22.01976118;9.022698266;12.97333152;10.48781281;11.40112551;15.41;20.4730283;44.91452428;5.925520526;38.18485931;50713;10.84;-1.0873519;0.7597448;-0.1029678;-2.9643664
24/10/2014;13.91765908;21.25282573;19.48252658;23.66565458;54.75444159;11.2235755;9.350600558;13.98238556;19.66640168;11.37337715;21.45531549;24.39384349;11.07451748;13.56849859;14.87812542;22.63426615;9.135717451;13.37466479;10.79026728;11.93420981;16.3;20.89674102;46.09550659;6.081969913;37.6080242;51940;10.84;0.3688581;0.650486;-0.8747438;1.8886046
27/10/2014;13.86450443;20.13859992;19.05987444;24.07158348;54.69700686;10.96703664;9.148662706;14.46605298;20.40995331;10.3830831;21.8750934;25.84925948;10.7780494;13.1429719;14.60094881;21.84906536;9.050953062;14.42933131;10.7575695;11.66766766;14.29;21.18563606;45.56545941;6.072191826;37.61614864;50503;10.84;-0.5849638;-3.5310727;1.4699205;-2.4700843
28/10/2014;14.03522742;21.58296671;20.35098987;24.88344127;56.58278046;11.49935479;9.561318317;15.38941807;21.16428104;10.8182123;22.8359184;25.44745752;10.68241453;12.98823493;15.03906669;23.14635362;9.295827963;15.16666454;11.00280284;12.1388454;15.03;20.9448902;47.84373238;5.817961572;38.06299273;52330;10.84;0.7745238;-0.1931503;0.6213339;3.2433048
29/10/2014;14.04421285;21.01347352;19.54621388;25.1675915;56.9561062;11.37108535;9.131102892;15.10801157;20.98108716;10.61565215;23.08778514;25.54567578;10.47201783;12.78514264;14.81553716;22.47722599;9.352337556;15.29733119;10.95375617;12.07177995;14.02;20.98340953;46.23499269;5.348613412;37.71364189;51049;10.84;0.7514838;-1.0678253;-0.0623832;-1.9775115
30/10/2014;14.11609621;22.49085442;20.87206785;25.94697497;58.66000316;12.16635585;9.210122052;15.78514596;21.03496772;10.5481321;23.18106912;25.04565556;10.18511323;12.47566869;14.79765479;24.29342955;9.719649907;15.72666446;11.24803619;12.53607918;14.32;21.4745311;47.58335833;5.201942112;38.02237054;52336;11.09;-0.5144767;-1.0240884;1.0860676;2.1369567
31/10/2014;14.73609025;22.88702359;21.60736677;26.84001854;61.73276116;12.76280872;9.570098224;16.22484362;21.92399683;10.67566997;23.58219024;26.79572632;10.60590664;12.95922174;15.47718456;25.092286;10.40718328;16.48266436;11.95103845;12.75963066;15.28;21.65749795;50.26149145;5.573509405;41.11778148;54628;11.06;-1.4035057;1.8622171;-0.2420552;3.7430063
03/11/2014;14.55638184;22.58989671;21.34103803;26.6370541;61.33071805;11.98036517;9.306701025;15.7587641;21.8916685;10.65316329;23.60084704;26.96537604;10.61547013;12.90119538;15.55765519;25.00007262;10.07754399;16.36133104;11.77937511;12.66505119;14.85;21.94639299;49.00611655;5.475728539;40.78354345;53947;11.06;0.3315267;-0.4340153;-0.3643226;-0.892024
04/11/2014;14.69116315;23.7288831;21.6021288;26.75071419;62.49855754;11.92264392;9.315480931;15.90826131;21.82162378;10.72818557;23.64748903;27.51004092;10.95019216;13.38474843;15.44141984;25.47821608;10.31300063;16.42666437;11.88564289;12.6530138;14.82;21.81157531;49.14560265;5.690846446;41.12667423;54383;11.06;0.1001784;1.0081683;-0.0769125;0.524075
05/11/2014;14.69116315;21.8470795;21.28351333;26.48280112;62.1252318;11.34543147;9.069643546;15.35424226;21.12656465;10.6006477;23.89002738;27.28681761;10.88324775;13.29770888;15.03906669;25.19816063;10.34125542;16.61333101;11.71397955;12.55327545;14.4;22.3123267;49.59195817;5.681068359;39.90937696;53698;11.09;-0.1091137;-1.4224665;0.2711659;-1.3243555
06/11/2014;14.63725062;20.92268475;20.82586566;25.42738599;62.22095635;10.97345011;8.82380616;14.7826353;20.44766969;10.39808755;23.92734097;28.3850763;10.79717637;13.12362978;14.97647842;24.28285742;10.17172665;16.31466438;11.76302622;12.58766798;14.06;22.15824935;47.38807779;5.338835325;39.61526487;52637;11.09;0.0273783;-0.5608679;0.6055443;-1.8276419
07/11/2014;14.77203194;21.45091032;20.91276079;25.66282475;62.27839108;10.90290192;8.806246347;15.30147854;20.82483356;10.52562542;23.69413102;27.81362463;11.08408097;13.42343267;15.02118432;24.69269468;10.45427461;16.51999769;12.13905069;12.63925679;14.27;24.1227356;47.78793794;5.593065579;40.03192366;53222;11.09;-0.6390269;0.0260418;0.5568492;0.9597306
10/11/2014;14.66420689;20.63381139;21.02282795;26.06063506;61.65618152;10.75539207;8.683327654;14.99369018;20.31296831;10.73701222;23.58219024;27.44753839;10.84499381;13.20099827;15.05694905;24.62438847;10.50136594;16.10933108;12.2698418;12.4346212;13.98;24.07458643;48.06691014;5.417060019;39.83584893;52725;11.09;0.2486609;0.057602;0.4623329;-0.7462016
11/11/2014;14.37667342;20.33668451;21.15027414;25.9388564;61.45515997;10.74256513;8.718447281;14.94972041;20.38840109;10.84902278;23.60084704;27.96541648;10.60590664;12.89152432;14.93177251;24.61072722;10.54845726;15.45599783;12.3597607;12.52748105;14;23.78569139;48.16919995;5.250832545;39.99924454;52474;11.09;-4.75E-04;-0.3100542;-0.1129482;-0.335584
12/11/2014;14.70913399;20.88141713;21.20820422;26.2311252;62.1252318;10.64636305;8.894045413;15.03765994;21.05113188;10.78501674;23.88069898;28.09042153;10.62503361;12.86251113;15.22683149;24.79515399;10.87809655;15.95066443;12.53142404;12.49652776;14.11;23.8145809;48.95962118;5.368169585;40.44041268;52978;11.09;0.550367;1.239629;-0.1982076;0.6752761
13/11/2014;14.37667342;20.55952967;20.64628239;25.41114883;60.65107376;10.4539589;8.656987934;14.68590181;20.89487828;10.5129911;23.96465456;28.30471591;10.32856553;12.5723793;14.70824298;23.99597134;10.34125542;15.83866445;12.85022739;12.38131277;13.6;23.98791792;48.35518141;5.153051678;40.3505451;51846;11.09;0.6470224;0.2801946;-0.8069046;-1.8048713
14/11/2014;14.21493584;20.25414926;20.7157985;25.1675915;62.30710845;10.44754543;8.674547748;14.16705858;21.07807216;10.07294962;23.74077301;28.28685805;10.51027177;12.72711628;14.46683109;24.1120919;10.41660155;15.86666444;12.98919296;12.33144359;13.2;22.82270794;48.2900879;5.358391499;40.39956378;51772;11.09;-1.0606699;-0.6714746;0.2437755;-0.2702437
17/11/2014;14.25986295;20.74694516;20.25235781;25.3137259;61.95292762;10.51809362;8.569188868;14.06153114;21.60610157;9.91293453;23.63816063;27.89398502;10.17554974;12.23389217;14.48471345;23.93449575;10.38834675;15.50266449;13.07911185;12.24718188;12.6;22.82270794;48.44817215;4.986824205;40.26884729;51256;11.09;-0.552694;0.1321614;1.0129942;-0.8987246
18/11/2014;14.53841099;21.50799737;21.16186015;26.2311252;62.59428209;11.0439983;8.786466487;14.29017392;22.62983207;10.08095037;24.02995335;28.15292406;9.964159664;11.98164697;14.67247826;24.63121909;10.63322165;16.1746644;13.20172852;12.38131277;12.45;23.30419967;49.48966836;4.898821425;40.64465719;52061;11.09;-0.7843811;-0.942006;0.8971344;1.2736436
19/11/2014;14.86188615;22.7819326;22.07136249;27.02674584;64.72893952;11.54424909;8.857468236;15.12559947;23.2763987;10.0409466;24.38443247;28.09042153;9.992985584;12.05926088;14.99436078;25.62165912;10.90635135;16.42666437;13.5614041;12.51888291;12.78;23.15012231;50.21499608;4.908599512;42.03351985;53402;11.09;0.3518086;1.1284873;-0.2425747;2.1834506
21/11/2014;15.39202598;24.67629083;23.75133496;28.21205821;64.94910598;12.14711543;9.363355701;15.72358829;23.30333898;10.6009994;25.27995868;27.10823896;10.39654846;12.42792694;15.87059653;27.30882249;11.28308197;16.79999765;14.07639413;13.10699527;14.3;23.5930947;52.07481075;5.280166805;42.65442315;56084;11.09;-0.2439333;1.9248422;1.3515044;4.1806601
24/11/2014;15.15840504;23.81597094;23.3689964;27.11605019;64.32689641;11.7687206;9.336730045;15.41579993;23.56735369;10.52099185;25.43854145;27.51896985;10.55989534;12.80629474;15.55765519;26.74188096;11.31133676;16.76266432;13.93742856;12.82841573;14.21;23.8434704;50.21499608;5.387725759;42.11521765;55406;11.09;0.2380933;0.0933338;-0.2349632;-0.9369861
25/11/2014;15.12246335;24.16340782;23.7049909;27.19723597;63.57067248;11.74948018;9.407731794;14.86178088;23.91218922;11.08104465;25.49451184;27.33146227;10.56950398;12.7480843;15.37883157;27.083412;11.2736637;16.53866435;13.61045077;12.69084559;14.15;23.45827702;51.01471639;5.387725759;41.61686105;55560;11.09;-0.7150936;-0.1192628;0.3443302;0.094232
26/11/2014;14.95174035;23.85733247;23.46168454;27.11605019;63.17820183;11.92905739;9.43435745;15.53891527;23.55657757;11.00903786;25.64376621;26.34035077;10.08907198;12.14657652;15.35200803;26.85800151;11.16064451;16.8746643;13.61862521;13.01585505;14.1;23.5930947;50.47537014;5.006380378;42.31946216;55098;11.09;2.1553984;0.3861828;0.1608654;-0.625953
27/11/2014;14.87985699;24.10550167;23.02141589;27.18099882;63.04418747;12.05732683;9.363355701;15.82911573;23.49192091;11.24105974;25.83966257;26.65286341;10.18515838;12.22419043;15.49506692;26.4618255;11.20773584;16.80933098;13.70854411;13.15342519;13.44;23.40049801;50.52186551;4.986824205;42.40932974;54721;11.09;0.2508016;-0.1734791;-0.3929329;-0.4929102
28/11/2014;15.14043419;24.52738931;22.91714174;27.25406602;63.56110003;11.83285532;9.354480482;15.52132737;23.68050285;11.265062;26.02623053;27.52789879;10.47341758;12.60255823;15.51294929;26.3661968;11.3019185;16.73466432;13.83116078;13.18093922;12.8;23.49679636;51.19139879;5.084605072;42.89951656;54724;11.06;0.1844425;-0.0240924;-0.7260012;-0.0861267
01/12/2014;14.38565884;22.89774489;21.71798897;26.0119236;62.60385455;11.15944079;8.795341706;14.59796228;22.84535428;10.62500166;25.78369218;26.65286341;9.771986865;11.61298091;14.77977243;25.26945595;10.64263992;16.1466644;13.48783409;12.60486425;12.32;23.35234884;48.35518141;4.801040558;40.77082085;52276;11.06;1.290209;-0.5050592;0.1008403;-3.6857869
02/12/2014;14.10711079;22.19459883;21.34743722;26.14993942;61.45515997;10.67201694;8.502459489;14.29017392;23.21174204;10.68900769;25.91428975;27.0100207;9.752769585;11.64208612;14.75294889;24.88679247;10.17172665;15.99733109;13.724893;12.81121946;12.13;23.80495106;47.89022775;4.752150125;40.19426379;51612;11.06;-0.0422904;-0.0732244;0.6135572;-0.921447
03/12/2014;14.16102332;22.33522804;21.70680217;25.85767062;62.22095635;11.03117135;8.706589519;14.11429486;22.89923483;10.78501674;25.75570698;27.17967042;9.877681904;11.83612089;15.15530204;25.20795646;11.08529839;15.76399779;13.70036966;13.1860981;12.73;24.07458643;48.67134991;4.771706298;40.0295332;52320;11.09;0.0361008;1.3143156;0.0390979;0.9608149
04/12/2014;14.11609621;22.037425;21.24310546;25.57352039;60.68936358;10.71059574;8.546835583;14.05273719;22.79147373;10.74501297;25.83966257;26.88501565;9.675900465;11.48685831;15.06589023;24.83212626;10.84984176;15.63333114;13.48783409;12.8972008;12.23;23.89161957;47.69494721;4.840152905;39.82361996;51426;11.59;-0.7122082;-1.3279609;0.771516;-1.4174256
05/12/2014;14.37667342;22.52549109;21.71259838;25.97133071;60.21074084;10.80767062;8.573461239;14.11429486;23.05548844;10.66500543;25.80234897;27.59040131;9.848855984;11.72940177;15.04800787;25.30362233;10.72740431;15.95999776;13.65132299;13.02445318;12.26;23.67013338;48.07620921;4.996602292;40.23544644;51992;11.59;-1.6021211;-0.6343061;0.4238088;0.7772345
08/12/2014;14.1520379;21.35082354;20.62291111;25.61411328;59.34921991;10.54880426;8.262828585;13.76253673;22.32271292;10.40098054;25.55048223;27.23324402;9.416467185;11.24431485;14.69036062;24.3606302;10.31300063;15.53999782;13.34886853;12.63925679;11.5;23.25605049;46.7557408;4.801040558;39.49415878;50274;11.59;-0.1717597;-1.1143381;1.3326013;-2.8403893
09/12/2014;14.08913995;20.81312361;21.10399645;25.73589195;58.72701034;10.41937108;8.120825086;13.44595442;22.30654876;10.64100317;25.32660067;26.78679739;8.936035186;10.69131576;14.67247826;24.45629606;10.59554859;15.74533113;13.15268185;12.75619141;11.36;22.99604496;47.09050744;4.791262471;38.97525743;50193;11.57;-1.0506775;-1.033069;1.474237;-0.2872231
10/12/2014;14.196965;19.79562989;20.48959831;25.69529906;58.04736605;10.34171117;8.076448993;13.58665767;22.41430986;10.28896998;25.31727228;26.69750807;8.830340146;10.55549142;14.69036062;24.08729914;10.72740431;15.7359978;13.05458851;12.96598587;10.83;22.55307257;46.24429176;4.576144565;39.77420079;49548;11.57;-3.5079785;-2.5257284;3.1662185;-1.1464014
11/12/2014;14.367688;20.63940517;20.98227606;26.06063506;57.80805468;10.2575796;8.0320729;13.34922093;22.52207097;10.34497526;25.1960031;26.90287351;8.715036466;10.36145665;14.71718416;24.3606302;11.2736637;16.09999774;13.11180963;12.7940232;10.82;22.85159744;47.05331115;4.507697958;39.74125467;49861;11.59;-2.8468732;-1.6185589;2.8402025;0.4624613
12/12/2014;13.92740237;19.48201457;19.75347978;25.44362314;56.14244754;9.772205173;7.810192433;12.96228699;22.13951904;10.24096546;24.88816597;26.92073138;7.965562547;9.556212359;14.29694865;23.06230769;11.03820706;15.62399781;12.6703896;12.57047172;10.11;23.15234273;45.78863717;4.224133444;38.4645926;48001;11.59;0.6202815;1.322785;0.954872;-3.1554535
15/12/2014;13.86450443;18.54271813;19.19704373;24.95650847;55.04161524;9.461565538;7.890069401;13.00625676;21.5791613;9.976940565;24.58965723;26.59928981;7.802215668;9.391282806;14.28800747;22.57031179;11.11355319;15.55866449;12.56412182;12.30736882;9.18;23.18131938;45.92812327;4.478363698;37.86332595;47018;11.59;-3.2381423;-1.9063555;0.6872803;-1.9154491
16/12/2014;13.88247527;18.02275046;19.29557928;24.49374953;56.52534573;9.610413697;7.82794287;12.61052886;21.48756436;9.824926234;24.2724917;27.05466537;8.301864947;9.895773205;14.13600739;22.46097937;10.84042349;14.91466458;12.70308738;12.29533143;9.38;22.45690315;45.65845014;4.840152905;37.52562824;47007;11.59;0.2275009;2.2744192;-0.888032;-0.3284534
17/12/2014;14.21493584;19.44008169;20.24036133;25.34620021;59.34921991;10.03107154;8.29832946;13.46354232;21.6869224;10.08895112;24.7295832;27.73326423;8.647775986;10.33235143;14.44894873;23.59530324;11.34900982;15.2413312;13.10363518;12.85421013;9.66;22.33133767;47.3136852;5.231276372;38.44811954;48713;11.59;-0.4213048;2.3018474;-0.381369;2.875342
18/12/2014;14.21493584;19.5407206;20.11864094;25.32996305;58.87059716;10.19286301;8.289454241;13.20851768;21.49295241;9.880931513;24.93480796;27.86719822;8.811122866;10.58459663;14.48471345;23.41763806;11.2736637;14.7466646;13.25894964;12.75019268;9.46;22.23474884;46.86732968;4.937933772;38.13513142;48495;11.59;0.401791;-0.4793001;-0.7086217;-0.3698384
19/12/2014;14.33174631;20.42131101;20.63450353;25.24877727;61.64660906;10.21227799;8.369331209;13.63062743;21.76774323;9.712915674;25.38257106;28.21542659;9.301163505;11.14729746;14.43106637;23.77980171;11.50912034;15.07333122;13.33251964;13.00864254;9.83;23.09438943;47.11840466;5.113939332;38.29986201;49650;11.59;-1.7187567;0.5732667;0.8169785;1.9631423
22/12/2014;14.69116315;20.60581567;20.80838979;25.42738599;60.87124022;10.51644596;8.573461239;13.73615487;21.55222102;10.16095791;25.48632739;28.17078192;9.032121586;10.67191228;14.61883117;23.94380034;10.5107842;15.26933119;13.4714852;13.16543545;10.32;23.32620263;48.26219068;5.104161245;39.12351496;50120;11.59;0.4862724;-0.4429089;-0.509237;0.6394603
23/12/2014;14.70913399;20.53033649;21.14448101;26.06875364;61.11055159;10.74295403;8.742090393;13.83288836;21.47140019;10.30497149;25.69384005;29.36725887;9.378032625;11.06968356;14.85130188;24.05313276;10.539039;15.39066451;13.68402077;13.00864254;10.97;23.01711837;48.63415362;5.211720198;39.53534143;50889;11.57;-0.0171483;1.578043;-1.308441;1.3882536
